Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Prediction_Class,Prediction_Probability,Risk_Score,Alert_Triggered
172.16.0.1-192.168.10.50-59027-80-6,172.16.0.1,59027,192.168.10.50,80,6,7/7/2017 4:02,9992760,4,0,24,0,6,6,6,0,0,0,0,0,2.401738859,0.40028981,3330920,5769319.212,9992756,1,9992760,3330920,5769319.212,9992756,1,0,0,0,0,0,0,0,0,0,80,0,0.40028981,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,9992756,0,9992756,9992756,DDoS,0.7297,Medium,NO
151.101.65.34-192.168.10.16-80-52606-6,151.101.65.34,80,192.168.10.16,52606,6,7/7/2017 4:00,102,1,1,0,0,0,0,0,0,0,0,0,0,0,19607.84314,102,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9803.921569,9803.921569,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,99,1456,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0040,Low,NO
172.16.0.1-192.168.10.50-62893-80-6,172.16.0.1,62893,192.168.10.50,80,6,7/7/2017 4:03,1725641,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6737.786133,4.635958464,246520.1429,639771.8009,1697212,42,28011,14005.5,18429.32404,27037,974,1725500,431375,843992.5279,1697212,175,0,0,0,0,72,112,1.738484424,2.89747404,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9820,Critical,YES
192.168.10.3-192.168.10.12-53-5407-17,192.168.10.12,5407,192.168.10.3,53,17,7/7/2017 3:57,266,2,2,64,258,32,32,32,0,129,129,129,0,1210526.316,15037.59398,88.66666667,69.57250415,169,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,40,40,7518.796992,7518.796992,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32,129,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-56416-80-6,172.16.0.1,56416,192.168.10.50,80,6,7/7/2017 4:00,22749336,4,0,24,0,6,6,6,0,0,0,0,0,1.054975846,0.175829308,7583112,13100000,22700000,2,22700000,7583112,13100000,22700000,2,0,0,0,0,0,0,0,0,0,80,0,0.175829308,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,972,0,972,972,22700000,0,22700000,22700000,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.15-53-62689-17,192.168.10.15,62689,192.168.10.3,53,17,7/7/2017 4:52,180,2,2,88,216,44,44,44,0,108,108,108,0,1688888.889,22222.22222,60,63.22183167,128,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,11111.11111,11111.11111,44,108,69.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,87,44,108,40,0,0,0,0,0,0,2,88,2,216,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
192.168.10.16-198.54.12.145-57956-443-6,198.54.12.145,443,192.168.10.16,57956,6,7/7/2017 3:35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,21106,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.3023,Low,NO
172.16.0.1-192.168.10.50-58973-80-6,172.16.0.1,58973,192.168.10.50,80,6,7/7/2017 4:01,77217525,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,150.9631395,0.181305992,5939809.615,20000000,72200000,1,77200000,11000000,27000000,72200000,1,23664,4732.8,9918.628822,22469,6,0,0,0,0,172,132,0.103603424,0.077702568,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,4968886,0,4968886,4968886,72200000,0,72200000,72200000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-19549-80-6,172.16.0.1,19549,192.168.10.50,80,6,7/7/2017 4:00,1636874,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7106.839011,4.887364574,233839.1429,618245.4747,1635888,13,705,352.5,440.5275247,664,41,1636859,409214.75,817782.229,1635888,13,0,0,0,0,72,112,1.832761715,3.054602859,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-20270-80-6,172.16.0.1,20270,192.168.10.50,80,6,7/7/2017 4:00,5543862,4,0,24,0,6,6,6,0,0,0,0,0,4.329112088,0.721518681,1847954,3199899.818,5542880,3,5543862,1847954,3199899.818,5542880,3,0,0,0,0,0,0,0,0,0,80,0,0.721518681,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,982,0,982,982,5542880,0,5542880,5542880,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-50859-80-6,172.16.0.1,50859,192.168.10.50,80,6,7/7/2017 4:07,6933834,4,0,24,0,6,6,6,0,0,0,0,0,3.461288517,0.576881419,2311278,4002376.272,6932824,3,6933834,2311278,4002376.272,6932824,3,0,0,0,0,0,0,0,0,0,80,0,0.576881419,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1010,0,1010,1010,6932824,0,6932824,6932824,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-50732-80-6,192.168.10.50,80,172.16.0.1,50732,6,7/7/2017 4:05,1300460,6,2,11607,26,8760,0,1934.5,3530.471796,20,6,13,9.899494937,8945.29628,6.151669409,185780,491140.9855,1299583,4,1300460,260092,581093.1785,1299583,4,48,48,0,48,48,0,0,0,0,144,40,4.613752057,1.537917352,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
192.168.10.1-192.168.10.3-53-60471-17,192.168.10.3,60471,192.168.10.1,53,17,7/7/2017 3:42,23334,1,1,41,57,41,41,41,0,57,57,57,0,4199.880003,85.7118368,23334,0,23334,23334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.8559184,42.8559184,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41,57,20,0,0,0,0,0,0,1,41,1,57,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-42592-80-6,172.16.0.1,42592,192.168.10.50,80,6,7/7/2017 4:15,10540780,4,0,24,0,6,6,6,0,0,0,0,0,2.276871351,0.379478559,3513593.333,6084811.13,10500000,50,10500000,3513593.333,6084811.13,10500000,50,0,0,0,0,0,0,0,0,0,80,0,0.379478559,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1052,0,1052,1052,10500000,0,10500000,10500000,DDoS,0.7297,Medium,NO
192.168.10.3-192.168.10.12-53-20992-17,192.168.10.12,20992,192.168.10.3,53,17,7/7/2017 3:53,350,2,2,64,258,32,32,32,0,129,129,129,0,920000,11428.57143,116.6666667,199.4751447,347,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,64,5714.285714,5714.285714,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32,129,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
192.168.10.3-192.168.10.50-53-55428-17,192.168.10.50,55428,192.168.10.3,53,17,7/7/2017 4:28,169,2,2,46,46,23,23,23,0,23,23,23,0,544378.6982,23668.63905,56.33333333,14.43375673,73,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,11834.31953,11834.31953,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-32688-80-6,172.16.0.1,32688,192.168.10.50,80,6,7/7/2017 4:09,7244263,5,0,30,0,6,6,6,0,0,0,0,0,4.141208015,0.690201336,1811065.75,3620265.65,7241464,2,7244263,1811065.75,3620265.65,7241464,2,0,0,0,0,0,0,0,0,0,100,0,0.690201336,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2799,0,2799,2799,7241464,0,7241464,7241464,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-64459-80-6,172.16.0.1,64459,192.168.10.50,80,6,7/7/2017 4:05,11720783,4,0,24,0,6,6,6,0,0,0,0,0,2.047644769,0.341274128,3906927.667,6765257.449,11700000,4,11700000,3906927.667,6765257.449,11700000,4,0,0,0,0,0,0,0,0,0,80,0,0.341274128,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2009,0,2009,2009,11700000,0,11700000,11700000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-59716-80-6,192.168.10.50,80,172.16.0.1,59716,6,7/7/2017 4:11,1169586,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13,9.899494937,9946.254487,6.840027155,167083.7143,441680.1091,1168720,12,1169586,233917.2,522570.7102,1168720,12,119,119,0,119,119,0,0,0,0,144,40,5.130020366,1.710006789,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
172.16.0.1-192.168.10.50-40052-80-6,172.16.0.1,40052,192.168.10.50,80,6,7/7/2017 4:14,1166871,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9969.396789,7.712934849,145858.875,412051.4472,1165634,3,1044,522,473.7615434,857,187,1166770,233354,521160.5609,1165634,3,0,0,0,0,72,132,2.570978283,5.141956566,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
192.168.10.3-192.168.10.14-53-49228-17,192.168.10.14,49228,192.168.10.3,53,17,7/7/2017 4:13,23761,2,2,82,204,41,41,41,0,102,102,102,0,12036.53045,168.3430832,7920.333333,13673.40577,23709,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,40,84.1715416,84.1715416,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41,102,64,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-26901-80-6,172.16.0.1,26901,192.168.10.50,80,6,7/7/2017 4:05,1239338,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9381.621479,7.261941456,154917.25,426319.0885,1209706,2,29039,14519.5,20530.84539,29037,2,1239315,247863,537833.2952,1209706,17,0,0,0,0,72,132,2.420647152,4.841294304,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9820,Critical,YES
172.16.0.1-192.168.10.50-56416-80-6,172.16.0.1,56416,192.168.10.50,80,6,7/7/2017 4:00,22749336,4,0,24,0,6,6,6,0,0,0,0,0,1.054975846,0.175829308,7583112,13100000,22700000,2,22700000,7583112,13100000,22700000,2,0,0,0,0,0,0,0,0,0,80,0,0.175829308,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,972,0,972,972,22700000,0,22700000,22700000,DDoS,0.7297,Medium,NO
192.168.10.15-88.212.241.113-60264-443-6,192.168.10.15,60264,88.212.241.113,443,6,7/7/2017 4:29,168,2,0,12,0,6,6,6,0,0,0,0,0,71428.57143,11904.7619,168,0,168,168,168,168,0,168,168,0,0,0,0,0,0,0,0,0,40,0,11904.7619,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,64209,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0.3023,Low,NO
172.16.0.1-192.168.10.50-24906-80-6,172.16.0.1,24906,192.168.10.50,80,6,7/7/2017 4:03,70320,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,165429.4653,99.54493743,11720,28299.92636,69485,13,746,373,435.5777772,681,65,70273,23424.33333,39891.52694,69485,13,0,0,0,0,72,92,42.66211604,56.88282139,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-39725-80-6,172.16.0.1,39725,192.168.10.50,80,6,7/7/2017 4:14,1713998,4,0,24,0,6,6,6,0,0,0,0,0,14.00235006,2.33372501,571332.6667,988706.1116,1712992,3,1713998,571332.6667,988706.1116,1712992,3,0,0,0,0,0,0,0,0,0,80,0,2.33372501,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-59966-80-6,172.16.0.1,59966,192.168.10.50,80,6,7/7/2017 4:01,78381839,8,4,56,11601,20,0,7,5.656854249,5840,0,2900.25,3345.636997,148.720675,0.153096689,7125621.727,21700000,72200000,0,78400000,11200000,27000000,72200000,1,42067,14022.33333,14944.25931,29870,185,0,0,0,0,172,92,0.102064459,0.05103223,0,5840,897.1538462,2174.910107,4730233.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3993,0,3993,3993,39200000,46700000,72200000,6113868,DDoS,0.7297,Medium,NO
192.168.10.15-74.121.142.169-58734-443-6,192.168.10.15,58734,74.121.142.169,443,6,7/7/2017 4:00,119341849,12,14,72,37,6,6,6,0,31,0,2.642857143,8.316870185,0.913342645,0.217861548,4773673.96,5049354.752,10000000,4,110000000,10000000,7826.049107,10000000,10000000,119000000,9178218,2772741.698,10100000,4,0,0,0,0,240,424,0.100551484,0.117310064,0,31,4.259259259,6.12430588,37.50712251,0,0,0,0,1,0,0,0,1,4.423076923,6,2.642857143,240,0,0,0,0,0,0,12,72,14,37,253,63,11,20,26119.33333,6276.414297,46022,23835,9919034.417,293433.2256,10000000,8987396,DDoS,0.6980,Medium,NO
172.16.0.1-192.168.10.50-37392-80-6,172.16.0.1,37392,192.168.10.50,80,6,7/7/2017 4:12,13303,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,874013.3804,601.3681125,1900.428571,4014.248782,10946,3,10985,5492.5,7763.325351,10982,3,13267,3316.75,5245.2711,11155,80,0,0,0,0,72,112,225.5130422,375.8550703,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9907,Critical,YES
172.16.0.1-192.168.10.50-62293-80-6,172.16.0.1,62293,192.168.10.50,80,6,7/7/2017 4:12,1778957,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6535.852188,3.934889938,296492.8333,721592.1939,1769419,3,9020,4510,6373.860526,9017,3,1778925,592975,1018840.613,1769419,189,0,0,0,0,72,92,1.686381402,2.248508536,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9907,Critical,YES
172.16.0.1-192.168.10.50-34758-80-6,172.16.0.1,34758,192.168.10.50,80,6,7/7/2017 4:11,193317,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,60144.73637,46.55565729,24164.625,63740.55559,181676,11,10743,5371.5,6886.512942,10241,502,193306,38661.2,80078.26886,181676,48,0,0,0,0,72,132,15.51855243,31.03710486,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9907,Critical,YES
192.168.10.1-192.168.10.3-53-60611-17,192.168.10.3,60611,192.168.10.1,53,17,7/7/2017 4:33,47559,1,1,52,131,52,52,52,0,131,131,131,0,3847.852142,42.05302887,47559,0,47559,47559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.02651443,21.02651443,52,131,78.33333333,45.61067127,2080.333333,0,0,0,0,0,0,0,0,1,117.5,52,131,32,0,0,0,0,0,0,1,52,1,131,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-50570-80-6,172.16.0.1,50570,192.168.10.50,80,6,7/7/2017 3:57,4137913,4,0,24,0,6,6,6,0,0,0,0,0,5.800025278,0.96667088,1379304.333,2388166.138,4136921,3,4137913,1379304.333,2388166.138,4136921,3,0,0,0,0,0,0,0,0,0,80,0,0.96667088,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
192.168.10.1-192.168.10.3-53-61563-17,192.168.10.3,61563,192.168.10.1,53,17,7/7/2017 3:33,491,1,1,48,103,48,48,48,0,103,103,103,0,307535.6415,4073.319756,491,0,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,2036.659878,2036.659878,48,103,66.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,99.5,48,103,40,0,0,0,0,0,0,1,48,1,103,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-62272-80-6,172.16.0.1,62272,192.168.10.50,80,6,7/7/2017 4:12,99582640,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2558.396197,117.1790585,0.150628664,7113045.714,23900000,89700000,1,98200000,12300000,31400000,89700000,1,1353371,270674.2,604575.2212,1352171,2,0,0,0,0,192,132,0.090377198,0.060251466,0,5840,729.6875,1763.75137,3110818.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1031,0,1031,1031,49100000,57500000,89700000,8481756,DDoS,0.7297,Medium,NO
192.168.10.16-23.61.187.27-37178-80-6,192.168.10.16,37178,23.61.187.27,80,6,7/7/2017 3:58,34187737,8,8,432,1770,432,0,54,152.7350647,1448,0,221.25,508.3271584,64.40905989,0.468004068,2279182.467,4162554.161,10200000,50,30500000,4360146.857,5415001.099,10200000,100,34200000,4878664.143,5104125.105,10200000,119,0,0,0,0,264,264,0.234002034,0.234002034,0,1448,129.5294118,362.4386358,131361.7647,0,0,0,1,0,0,0,0,1,137.625,54,221.25,264,0,0,0,0,0,0,8,432,8,1770,29200,939,1,32,52888.33333,20222.59544,75651,36996,10100000,105853.3567,10200000,10000000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-38395-80-6,172.16.0.1,38395,192.168.10.50,80,6,7/7/2017 4:13,78814,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,147600.6801,101.5048088,11259.14286,29249.38752,77587,4,997,498.5,678.1154032,978,19,78706,19676.5,38609.41557,77587,4,0,0,0,0,72,112,38.0643033,63.44050549,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-15572-80-6,172.16.0.1,15572,192.168.10.50,80,6,7/7/2017 3:57,885017,6,0,36,0,6,6,6,0,0,0,0,0,40.67718473,6.779530789,177003.4,394672.7989,883015,1,885017,177003.4,394672.7989,883015,1,0,0,0,0,0,0,0,0,0,120,0,6.779530789,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-55674-80-6,172.16.0.1,55674,192.168.10.50,80,6,7/7/2017 3:59,650313,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17888.30917,10.76404747,108385.5,265259.4441,649844,1,464,232,258.8010819,415,49,650264,216754.6667,375066.4213,649844,4,0,0,0,0,72,92,4.6131632,6.150884266,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,0.9942,Critical,YES
172.16.0.1-192.168.10.50-59306-80-6,192.168.10.50,80,172.16.0.1,59306,6,7/7/2017 4:01,78332687,8,10,11607,68,4380,0,1450.875,1559.504998,20,0,6.8,5.006662228,149.043783,0.22978913,4607805.118,17500000,72400000,1,78300000,11200000,29600000,78300000,22,78300000,8701534.444,24000000,72400000,1,0,0,0,0,172,212,0.102128502,0.127660628,0,4380,614.7894737,1217.558239,1482448.064,0,0,0,0,1,1,0,0,1,648.9444444,1450.875,6.8,172,0,0,0,0,0,0,8,11607,10,68,229,256,6,20,19513,0,19513,19513,39100000,47100000,72400000,5874831,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-30264-80-6,172.16.0.1,30264,192.168.10.50,80,6,7/7/2017 4:08,7994749,4,0,24,0,6,6,6,0,0,0,0,0,3.001970418,0.500328403,2664916.333,4614950.385,7993802,4,7994749,2664916.333,4614950.385,7993802,4,0,0,0,0,0,0,0,0,0,80,0,0.500328403,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,947,0,947,947,7993802,0,7993802,7993802,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-54756-80-6,172.16.0.1,54756,192.168.10.50,80,6,7/7/2017 3:58,73282384,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1998.0254,159.0696067,0.19104182,5637106.462,16900000,61000000,57,71600000,10200000,22700000,61000000,202,1729566,345913.2,761407.1045,1707863,153,0,0,0,0,172,132,0.109166754,0.081875066,0,4380,777.5333333,1542.802222,2380238.695,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1795,0,1795,1795,35800000,35700000,61000000,10600000,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-52628-80-6,172.16.0.1,52628,192.168.10.50,80,6,7/7/2017 4:08,9262862,5,0,30,0,6,6,6,0,0,0,0,0,3.238739819,0.53978997,2315715.5,4627439.218,9256874,980,9262862,2315715.5,4627439.218,9256874,980,0,0,0,0,0,0,0,0,0,100,0,0.53978997,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5988,0,5988,5988,9256874,0,9256874,9256874,DDoS,0.7297,Medium,NO
172.16.0.1-192.168.10.50-19400-80-6,192.168.10.50,80,172.16.0.1,19400,6,7/7/2017 4:00,5732208,1,6,6,36,6,6,6,0,6,6,6,0,7.327019536,1.221169923,955368,2323389.798,5697907,1,0,0,0,0,0,5701971,1140394.2,2547727.415,5697907,1,0,0,0,0,20,120,0.174452846,1.046717077,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,34301,0,34301,34301,5697907,0,5697907,5697907,BENIGN,0.0031,Low,NO
172.16.0.1-192.168.10.50-50840-80-6,192.168.10.50,80,172.16.0.1,50840,6,7/7/2017 4:06,1234145,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,9425.958862,5.671942924,205690.8333,503481.4775,1233418,3,1234145,308536.25,616587.9,1233418,18,3,3,0,3,3,0,0,0,0,124,40,4.051387803,1.620555121,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,DDoS,0.6980,Medium,NO
